対象年月,種別,区名,増減種別,異動内容,性別,値
201312,外国人,西区,自然増減,増減　②,男,-2
201312,外国人,全市,自然増減,増減　②,女,-3
201312,外国人,東灘区,自然増減,増減　②,女,0
201312,外国人,灘区,自然増減,増減　②,女,2
201312,外国人,中央区,自然増減,増減　②,女,-2
201312,外国人,兵庫区,自然増減,増減　②,女,-1
201312,外国人,北区,自然増減,増減　②,女,0
201312,外国人,長田区,自然増減,増減　②,女,1
201312,外国人,須磨区,自然増減,増減　②,女,-1
201312,外国人,垂水区,自然増減,増減　②,女,-2
201312,外国人,西区,自然増減,増減　②,女,0
201312,外国人,全市,人口増減,増減　③（①＋②）,合計,-132
201312,外国人,東灘区,人口増減,増減　③（①＋②）,合計,-42
201312,外国人,灘区,人口増減,増減　③（①＋②）,合計,0
201312,外国人,中央区,人口増減,増減　③（①＋②）,合計,-32
201312,外国人,兵庫区,人口増減,増減　③（①＋②）,合計,-35
201312,外国人,北区,人口増減,増減　③（①＋②）,合計,-22
201312,外国人,長田区,人口増減,増減　③（①＋②）,合計,26
201312,外国人,須磨区,人口増減,増減　③（①＋②）,合計,-10
201312,外国人,垂水区,人口増減,増減　③（①＋②）,合計,-20
201312,外国人,西区,人口増減,増減　③（①＋②）,合計,3
201312,外国人,全市,人口増減,増減　③（①＋②）,男,-89
201312,外国人,東灘区,人口増減,増減　③（①＋②）,男,-25
201312,外国人,灘区,人口増減,増減　③（①＋②）,男,-3
201312,外国人,中央区,人口増減,増減　③（①＋②）,男,-24
201312,外国人,兵庫区,人口増減,増減　③（①＋②）,男,-20
201312,外国人,北区,人口増減,増減　③（①＋②）,男,-14
201312,外国人,長田区,人口増減,増減　③（①＋②）,男,14
201312,外国人,須磨区,人口増減,増減　③（①＋②）,男,-11
201312,外国人,垂水区,人口増減,増減　③（①＋②）,男,-3
201312,外国人,西区,人口増減,増減　③（①＋②）,男,-3
201312,外国人,全市,人口増減,増減　③（①＋②）,女,-43
201312,外国人,東灘区,人口増減,増減　③（①＋②）,女,-17
201312,外国人,灘区,人口増減,増減　③（①＋②）,女,3
201312,外国人,中央区,人口増減,増減　③（①＋②）,女,-8
201312,外国人,兵庫区,人口増減,増減　③（①＋②）,女,-15
201312,外国人,北区,人口増減,増減　③（①＋②）,女,-8
201312,外国人,長田区,人口増減,増減　③（①＋②）,女,12
201312,外国人,須磨区,人口増減,増減　③（①＋②）,女,1
201312,外国人,垂水区,人口増減,増減　③（①＋②）,女,-17
201312,外国人,西区,人口増減,増減　③（①＋②）,女,6
201301,日本人,全市,社会増減,転入,合計,4553
201301,日本人,東灘区,社会増減,転入,合計,671
201301,日本人,灘区,社会増減,転入,合計,445
201301,日本人,中央区,社会増減,転入,合計,720
201301,日本人,兵庫区,社会増減,転入,合計,514
201301,日本人,北区,社会増減,転入,合計,356
201301,日本人,長田区,社会増減,転入,合計,292
201301,日本人,須磨区,社会増減,転入,合計,402
201301,日本人,垂水区,社会増減,転入,合計,608
201301,日本人,西区,社会増減,転入,合計,545
201301,日本人,全市,社会増減,転入,男,2333
201301,日本人,東灘区,社会増減,転入,男,335
201301,日本人,灘区,社会増減,転入,男,220
201301,日本人,中央区,社会増減,転入,男,365
201301,日本人,兵庫区,社会増減,転入,男,282
201301,日本人,北区,社会増減,転入,男,170
201301,日本人,長田区,社会増減,転入,男,160
201301,日本人,須磨区,社会増減,転入,男,211
201301,日本人,垂水区,社会増減,転入,男,305
201301,日本人,西区,社会増減,転入,男,285
201301,日本人,全市,社会増減,転入,女,2220
201301,日本人,東灘区,社会増減,転入,女,336
201301,日本人,灘区,社会増減,転入,女,225
201301,日本人,中央区,社会増減,転入,女,355
201301,日本人,兵庫区,社会増減,転入,女,232
201301,日本人,北区,社会増減,転入,女,186
201301,日本人,長田区,社会増減,転入,女,132
201301,日本人,須磨区,社会増減,転入,女,191
201301,日本人,垂水区,社会増減,転入,女,303
201301,日本人,西区,社会増減,転入,女,260
201301,日本人,全市,社会増減,転出,合計,4373
201301,日本人,東灘区,社会増減,転出,合計,656
201301,日本人,灘区,社会増減,転出,合計,397
201301,日本人,中央区,社会増減,転出,合計,649
201301,日本人,兵庫区,社会増減,転出,合計,388
201301,日本人,北区,社会増減,転出,合計,499
201301,日本人,長田区,社会増減,転出,合計,265
201301,日本人,須磨区,社会増減,転出,合計,454
201301,日本人,垂水区,社会増減,転出,合計,503
201301,日本人,西区,社会増減,転出,合計,562
201301,日本人,全市,社会増減,転出,男,2240
201301,日本人,東灘区,社会増減,転出,男,329
201301,日本人,灘区,社会増減,転出,男,187
201301,日本人,中央区,社会増減,転出,男,336
201301,日本人,兵庫区,社会増減,転出,男,210
201301,日本人,北区,社会増減,転出,男,264
201301,日本人,長田区,社会増減,転出,男,138
201301,日本人,須磨区,社会増減,転出,男,233
201301,日本人,垂水区,社会増減,転出,男,257
201301,日本人,西区,社会増減,転出,男,286
201301,日本人,全市,社会増減,転出,女,2133
201301,日本人,東灘区,社会増減,転出,女,327
201301,日本人,灘区,社会増減,転出,女,210
201301,日本人,中央区,社会増減,転出,女,313
201301,日本人,兵庫区,社会増減,転出,女,178
201301,日本人,北区,社会増減,転出,女,235
201301,日本人,長田区,社会増減,転出,女,127
201301,日本人,須磨区,社会増減,転出,女,221
201301,日本人,垂水区,社会増減,転出,女,246
201301,日本人,西区,社会増減,転出,女,276
201301,日本人,全市,社会増減,その他の増,合計,55
201301,日本人,東灘区,社会増減,その他の増,合計,8
201301,日本人,灘区,社会増減,その他の増,合計,5
201301,日本人,中央区,社会増減,その他の増,合計,7
201301,日本人,兵庫区,社会増減,その他の増,合計,8
201301,日本人,北区,社会増減,その他の増,合計,1
201301,日本人,長田区,社会増減,その他の増,合計,8
201301,日本人,須磨区,社会増減,その他の増,合計,4
201301,日本人,垂水区,社会増減,その他の増,合計,8
201301,日本人,西区,社会増減,その他の増,合計,6
201301,日本人,全市,社会増減,その他の増,男,35
201301,日本人,東灘区,社会増減,その他の増,男,6
201301,日本人,灘区,社会増減,その他の増,男,2
201301,日本人,中央区,社会増減,その他の増,男,4
201301,日本人,兵庫区,社会増減,その他の増,男,6
201301,日本人,北区,社会増減,その他の増,男,1
201301,日本人,長田区,社会増減,その他の増,男,3
201301,日本人,須磨区,社会増減,その他の増,男,2
201301,日本人,垂水区,社会増減,その他の増,男,7
201301,日本人,西区,社会増減,その他の増,男,4
201301,日本人,全市,社会増減,その他の増,女,20
201301,日本人,東灘区,社会増減,その他の増,女,2
201301,日本人,灘区,社会増減,その他の増,女,3
201301,日本人,中央区,社会増減,その他の増,女,3
201301,日本人,兵庫区,社会増減,その他の増,女,2
201301,日本人,北区,社会増減,その他の増,女,0
201301,日本人,長田区,社会増減,その他の増,女,5
201301,日本人,須磨区,社会増減,その他の増,女,2
201301,日本人,垂水区,社会増減,その他の増,女,1
201301,日本人,西区,社会増減,その他の増,女,2
201301,日本人,全市,社会増減,その他の減,合計,50
201301,日本人,東灘区,社会増減,その他の減,合計,29
201301,日本人,灘区,社会増減,その他の減,合計,2
201301,日本人,中央区,社会増減,その他の減,合計,5
201301,日本人,兵庫区,社会増減,その他の減,合計,1
201301,日本人,北区,社会増減,その他の減,合計,2
201301,日本人,長田区,社会増減,その他の減,合計,4
201301,日本人,須磨区,社会増減,その他の減,合計,6
201301,日本人,垂水区,社会増減,その他の減,合計,0
201301,日本人,西区,社会増減,その他の減,合計,1
201301,日本人,全市,社会増減,その他の減,男,40
201301,日本人,東灘区,社会増減,その他の減,男,26
201301,日本人,灘区,社会増減,その他の減,男,1
201301,日本人,中央区,社会増減,その他の減,男,1
201301,日本人,兵庫区,社会増減,その他の減,男,1
201301,日本人,北区,社会増減,その他の減,男,2
201301,日本人,長田区,社会増減,その他の減,男,3
201301,日本人,須磨区,社会増減,その他の減,男,5
201301,日本人,垂水区,社会増減,その他の減,男,0
201301,日本人,西区,社会増減,その他の減,男,1
201301,日本人,全市,社会増減,その他の減,女,10
201301,日本人,東灘区,社会増減,その他の減,女,3
201301,日本人,灘区,社会増減,その他の減,女,1
201301,日本人,中央区,社会増減,その他の減,女,4
201301,日本人,兵庫区,社会増減,その他の減,女,0
201301,日本人,北区,社会増減,その他の減,女,0
201301,日本人,長田区,社会増減,その他の減,女,1
201301,日本人,須磨区,社会増減,その他の減,女,1
201301,日本人,垂水区,社会増減,その他の減,女,0
201301,日本人,西区,社会増減,その他の減,女,0
201301,日本人,全市,社会増減,増減　①,合計,185
201301,日本人,東灘区,社会増減,増減　①,合計,-6
201301,日本人,灘区,社会増減,増減　①,合計,51
201301,日本人,中央区,社会増減,増減　①,合計,73
201301,日本人,兵庫区,社会増減,増減　①,合計,133
201301,日本人,北区,社会増減,増減　①,合計,-144
201301,日本人,長田区,社会増減,増減　①,合計,31
201301,日本人,須磨区,社会増減,増減　①,合計,-54
201301,日本人,垂水区,社会増減,増減　①,合計,113
201301,日本人,西区,社会増減,増減　①,合計,-12
201301,日本人,全市,社会増減,増減　①,男,88
201301,日本人,東灘区,社会増減,増減　①,男,-14
201301,日本人,灘区,社会増減,増減　①,男,34
201301,日本人,中央区,社会増減,増減　①,男,32
201301,日本人,兵庫区,社会増減,増減　①,男,77
201301,日本人,北区,社会増減,増減　①,男,-95
201301,日本人,長田区,社会増減,増減　①,男,22
201301,日本人,須磨区,社会増減,増減　①,男,-25
201301,日本人,垂水区,社会増減,増減　①,男,55
201301,日本人,西区,社会増減,増減　①,男,2
201301,日本人,全市,社会増減,増減　①,女,97
201301,日本人,東灘区,社会増減,増減　①,女,8
201301,日本人,灘区,社会増減,増減　①,女,17
201301,日本人,中央区,社会増減,増減　①,女,41
201301,日本人,兵庫区,社会増減,増減　①,女,56
201301,日本人,北区,社会増減,増減　①,女,-49
201301,日本人,長田区,社会増減,増減　①,女,9
201301,日本人,須磨区,社会増減,増減　①,女,-29
201301,日本人,垂水区,社会増減,増減　①,女,58
201301,日本人,西区,社会増減,増減　①,女,-14
201301,日本人,全市,自然増減,出生,合計,1088
201301,日本人,東灘区,自然増減,出生,合計,178
201301,日本人,灘区,自然増減,出生,合計,110
201301,日本人,中央区,自然増減,出生,合計,95
